user_id,age,gender,location,days,timeslot,gameid,gener,0
142,21,1,8,4,1,13,4,1
142,21,1,8,4,2,9,3,1
142,21,1,8,4,3,4,1,1
142,21,1,8,4,4,15,5,1
142,21,1,8,4,5,17,5,1
142,21,1,8,4,6,13,4,1
142,21,1,8,4,7,9,3,1
142,21,1,8,4,8,20,6,1
142,21,1,8,4,9,2,1,1
142,21,1,8,5,1,9,3,1
142,21,1,8,5,2,11,3,1
142,21,1,8,5,3,10,3,1
142,21,1,8,5,4,13,4,1
142,21,1,8,5,5,16,5,1
142,21,1,8,5,6,4,1,1
142,21,1,8,5,7,13,4,1
142,21,1,8,5,8,4,1,1
142,21,1,8,5,9,1,1,1
142,21,1,8,6,1,18,6,1
142,21,1,8,6,2,1,1,1
142,21,1,8,6,3,19,6,1
142,21,1,8,6,4,10,3,1
142,21,1,8,6,5,14,4,1
142,21,1,8,6,6,8,2,1
142,21,1,8,6,7,2,1,1
142,21,1,8,6,8,16,5,1
142,21,1,8,6,9,9,3,1
142,21,1,8,7,1,18,6,1
142,21,1,8,7,2,12,4,1
142,21,1,8,7,3,4,1,1
142,21,1,8,7,4,11,3,1
142,21,1,8,7,5,4,1,1
142,21,1,8,7,6,19,6,1
142,21,1,8,7,7,4,1,1
142,21,1,8,7,8,17,5,1
142,21,1,8,7,9,11,3,1
142,21,1,8,8,1,2,1,1
142,21,1,8,8,2,13,4,1
142,21,1,8,8,3,7,2,1
142,21,1,8,8,4,9,3,1
142,21,1,8,8,5,20,6,1
142,21,1,8,8,6,12,4,1
142,21,1,8,8,7,6,2,1
142,21,1,8,8,8,3,1,1
142,21,1,8,8,9,18,6,1
142,21,1,8,9,1,1,1,1
142,21,1,8,9,2,2,1,1
142,21,1,8,9,3,14,4,1
142,21,1,8,9,4,11,3,1
142,21,1,8,9,5,6,2,1
142,21,1,8,9,6,6,2,1
142,21,1,8,9,7,14,4,1
142,21,1,8,9,8,1,1,1
142,21,1,8,9,9,11,3,1
142,21,1,8,10,1,14,4,1
142,21,1,8,10,2,3,1,1
142,21,1,8,10,3,4,1,1
142,21,1,8,10,4,1,1,1
142,21,1,8,10,5,6,2,1
142,21,1,8,10,6,4,1,1
142,21,1,8,10,7,16,5,1
142,21,1,8,10,8,14,4,1
142,21,1,8,10,9,2,1,1
143,20,1,5,1,1,5,2,1
143,20,1,5,1,2,14,4,1
143,20,1,5,1,3,3,1,1
143,20,1,5,1,4,4,1,1
143,20,1,5,1,5,4,1,1
143,20,1,5,1,6,15,5,1
143,20,1,5,1,7,8,2,1
143,20,1,5,1,8,7,2,1
143,20,1,5,1,9,13,4,1
143,20,1,5,2,1,13,4,1
143,20,1,5,2,2,5,2,1
143,20,1,5,2,3,20,6,1
143,20,1,5,2,4,15,5,1
143,20,1,5,2,5,9,3,1
143,20,1,5,2,6,7,2,1
143,20,1,5,2,7,20,6,1
143,20,1,5,2,8,19,6,1
143,20,1,5,2,9,3,1,1
143,20,1,5,3,1,2,1,1
143,20,1,5,3,2,16,5,1
143,20,1,5,3,3,17,5,1
143,20,1,5,3,4,13,4,1
143,20,1,5,3,5,15,5,1
143,20,1,5,3,6,17,5,1
143,20,1,5,3,7,4,1,1
143,20,1,5,3,8,18,6,1
143,20,1,5,3,9,6,2,1
143,20,1,5,4,1,19,6,1
143,20,1,5,4,2,6,2,1
143,20,1,5,4,3,10,3,1
143,20,1,5,4,4,8,2,1
143,20,1,5,4,5,7,2,1
143,20,1,5,4,6,9,3,1
143,20,1,5,4,7,3,1,1
143,20,1,5,4,8,20,6,1
143,20,1,5,4,9,12,4,1
143,20,1,5,5,1,20,6,1
143,20,1,5,5,2,15,5,1
143,20,1,5,5,3,13,4,1
143,20,1,5,5,4,19,6,1
143,20,1,5,5,5,10,3,1
143,20,1,5,5,6,9,3,1
143,20,1,5,5,7,15,5,1
143,20,1,5,5,8,14,4,1
143,20,1,5,5,9,7,2,1
143,20,1,5,6,1,16,5,1
143,20,1,5,6,2,16,5,1
143,20,1,5,6,3,1,1,1
143,20,1,5,6,4,16,5,1
143,20,1,5,6,5,1,1,1
143,20,1,5,6,6,20,6,1
143,20,1,5,6,7,12,4,1
143,20,1,5,6,8,17,5,1
143,20,1,5,6,9,10,3,1
143,20,1,5,7,1,7,2,1
143,20,1,5,7,2,15,5,1
143,20,1,5,7,3,17,5,1
143,20,1,5,7,4,12,4,1
143,20,1,5,7,5,18,6,1
143,20,1,5,7,6,15,5,1
143,20,1,5,7,7,15,5,1
143,20,1,5,7,8,2,1,1
143,20,1,5,7,9,19,6,1
143,20,1,5,8,1,15,5,1
143,20,1,5,8,2,1,1,1
143,20,1,5,8,3,7,2,1
143,20,1,5,8,4,10,3,1
143,20,1,5,8,5,2,1,1
143,20,1,5,8,6,14,4,1
143,20,1,5,8,7,7,2,1
143,20,1,5,8,8,14,4,1
143,20,1,5,8,9,6,2,1
143,20,1,5,9,1,4,1,1
143,20,1,5,9,2,20,6,1
143,20,1,5,9,3,9,3,1
143,20,1,5,9,4,20,6,1
143,20,1,5,9,5,9,3,1
143,20,1,5,9,6,20,6,1
143,20,1,5,9,7,7,2,1
143,20,1,5,9,8,2,1,1
143,20,1,5,9,9,8,2,1
143,20,1,5,10,1,15,5,1
143,20,1,5,10,2,12,4,1
143,20,1,5,10,3,2,1,1
143,20,1,5,10,4,13,4,1
143,20,1,5,10,5,9,3,1
143,20,1,5,10,6,19,6,1
143,20,1,5,10,7,1,1,1
143,20,1,5,10,8,3,1,1
143,20,1,5,10,9,4,1,1
144,29,2,20,1,1,17,5,1
144,29,2,20,1,2,6,2,1
144,29,2,20,1,3,6,2,1
144,29,2,20,1,4,10,3,1
144,29,2,20,1,5,15,5,1
144,29,2,20,1,6,16,5,1
144,29,2,20,1,7,3,1,1
144,29,2,20,1,8,7,2,1
144,29,2,20,1,9,4,1,1
144,29,2,20,2,1,13,4,1
144,29,2,20,2,2,15,5,1
144,29,2,20,2,3,9,3,1
144,29,2,20,2,4,19,6,1
144,29,2,20,2,5,20,6,1
144,29,2,20,2,6,20,6,1
144,29,2,20,2,7,17,5,1
144,29,2,20,2,8,5,2,1
144,29,2,20,2,9,14,4,1
144,29,2,20,3,1,6,2,1
144,29,2,20,3,2,20,6,1
144,29,2,20,3,3,17,5,1
144,29,2,20,3,4,17,5,1
144,29,2,20,3,5,11,3,1
144,29,2,20,3,6,3,1,1
144,29,2,20,3,7,2,1,1
144,29,2,20,3,8,7,2,1
144,29,2,20,3,9,7,2,1
144,29,2,20,4,1,1,1,1
144,29,2,20,4,2,17,5,1
144,29,2,20,4,3,20,6,1
144,29,2,20,4,4,12,4,1
144,29,2,20,4,5,13,4,1
144,29,2,20,4,6,9,3,1
144,29,2,20,4,7,7,2,1
144,29,2,20,4,8,13,4,1
144,29,2,20,4,9,8,2,1
144,29,2,20,5,1,20,6,1
144,29,2,20,5,2,3,1,1
144,29,2,20,5,3,10,3,1
144,29,2,20,5,4,18,6,1
144,29,2,20,5,5,5,2,1
144,29,2,20,5,6,19,6,1
144,29,2,20,5,7,17,5,1
144,29,2,20,5,8,4,1,1
144,29,2,20,5,9,8,2,1
144,29,2,20,6,1,3,1,1
144,29,2,20,6,2,19,6,1
144,29,2,20,6,3,14,4,1
144,29,2,20,6,4,12,4,1
144,29,2,20,6,5,8,2,1
144,29,2,20,6,6,9,3,1
144,29,2,20,6,7,16,5,1
144,29,2,20,6,8,13,4,1
144,29,2,20,6,9,7,2,1
144,29,2,20,7,1,8,2,1
144,29,2,20,7,2,6,2,1
144,29,2,20,7,3,14,4,1
144,29,2,20,7,4,5,2,1
144,29,2,20,7,5,20,6,1
144,29,2,20,7,6,5,2,1
144,29,2,20,7,7,16,5,1
144,29,2,20,7,8,17,5,1
144,29,2,20,7,9,11,3,1
144,29,2,20,8,1,10,3,1
144,29,2,20,8,2,1,1,1
144,29,2,20,8,3,6,2,1
144,29,2,20,8,4,16,5,1
144,29,2,20,8,5,8,2,1
144,29,2,20,8,6,8,2,1
144,29,2,20,8,7,1,1,1
144,29,2,20,8,8,17,5,1
144,29,2,20,8,9,16,5,1
144,29,2,20,9,1,10,3,1
144,29,2,20,9,2,12,4,1
144,29,2,20,9,3,4,1,1
144,29,2,20,9,4,6,2,1
144,29,2,20,9,5,3,1,1
144,29,2,20,9,6,12,4,1
144,29,2,20,9,7,17,5,1
144,29,2,20,9,8,8,2,1
144,29,2,20,9,9,13,4,1
144,29,2,20,10,1,4,1,1
144,29,2,20,10,2,8,2,1
144,29,2,20,10,3,18,6,1
144,29,2,20,10,4,5,2,1
144,29,2,20,10,5,8,2,1
144,29,2,20,10,6,16,5,1
144,29,2,20,10,7,10,3,1
144,29,2,20,10,8,8,2,1
144,29,2,20,10,9,17,5,1
145,28,1,14,1,1,2,1,1
145,28,1,14,1,2,7,2,1
145,28,1,14,1,3,19,6,1
145,28,1,14,1,4,13,4,1
145,28,1,14,1,5,19,6,1
145,28,1,14,1,6,2,1,1
145,28,1,14,1,7,7,2,1
145,28,1,14,1,8,3,1,1
145,28,1,14,1,9,12,4,1
145,28,1,14,2,1,13,4,1
145,28,1,14,2,2,5,2,1
145,28,1,14,2,3,17,5,1
145,28,1,14,2,4,5,2,1
145,28,1,14,2,5,16,5,1
145,28,1,14,2,6,5,2,1
145,28,1,14,2,7,6,2,1
145,28,1,14,2,8,1,1,1
145,28,1,14,2,9,2,1,1
145,28,1,14,3,1,2,1,1
145,28,1,14,3,2,2,1,1
145,28,1,14,3,3,15,5,1
145,28,1,14,3,4,7,2,1
145,28,1,14,3,5,20,6,1
145,28,1,14,3,6,12,4,1
145,28,1,14,3,7,8,2,1
145,28,1,14,3,8,1,1,1
145,28,1,14,3,9,15,5,1
145,28,1,14,4,1,7,2,1
145,28,1,14,4,2,1,1,1
145,28,1,14,4,3,14,4,1
145,28,1,14,4,4,3,1,1
145,28,1,14,4,5,18,6,1
145,28,1,14,4,6,2,1,1
145,28,1,14,4,7,4,1,1
145,28,1,14,4,8,15,5,1
145,28,1,14,4,9,7,2,1
145,28,1,14,5,1,11,3,1
145,28,1,14,5,2,17,5,1
145,28,1,14,5,3,14,4,1
145,28,1,14,5,4,3,1,1
145,28,1,14,5,5,17,5,1
145,28,1,14,5,6,1,1,1
145,28,1,14,5,7,5,2,1
145,28,1,14,5,8,6,2,1
145,28,1,14,5,9,16,5,1
145,28,1,14,6,1,4,1,1
145,28,1,14,6,2,19,6,1
145,28,1,14,6,3,11,3,1
145,28,1,14,6,4,10,3,1
145,28,1,14,6,5,2,1,1
145,28,1,14,6,6,18,6,1
145,28,1,14,6,7,3,1,1
145,28,1,14,6,8,8,2,1
145,28,1,14,6,9,16,5,1
145,28,1,14,7,1,5,2,1
145,28,1,14,7,2,9,3,1
145,28,1,14,7,3,2,1,1
145,28,1,14,7,4,1,1,1
145,28,1,14,7,5,8,2,1
145,28,1,14,7,6,10,3,1
145,28,1,14,7,7,2,1,1
145,28,1,14,7,8,5,2,1
145,28,1,14,7,9,5,2,1
145,28,1,14,8,1,14,4,1
145,28,1,14,8,2,2,1,1
145,28,1,14,8,3,9,3,1
145,28,1,14,8,4,4,1,1
145,28,1,14,8,5,13,4,1
145,28,1,14,8,6,10,3,1
145,28,1,14,8,7,6,2,1
145,28,1,14,8,8,3,1,1
145,28,1,14,8,9,19,6,1
145,28,1,14,9,1,20,6,1
145,28,1,14,9,2,9,3,1
145,28,1,14,9,3,12,4,1
145,28,1,14,9,4,8,2,1
145,28,1,14,9,5,6,2,1
145,28,1,14,9,6,2,1,1
145,28,1,14,9,7,19,6,1
145,28,1,14,9,8,14,4,1
145,28,1,14,9,9,7,2,1
145,28,1,14,10,1,16,5,1
145,28,1,14,10,2,9,3,1
145,28,1,14,10,3,5,2,1
145,28,1,14,10,4,7,2,1
145,28,1,14,10,5,19,6,1
145,28,1,14,10,6,9,3,1
145,28,1,14,10,7,11,3,1
145,28,1,14,10,8,10,3,1
145,28,1,14,10,9,20,6,1
146,27,3,5,1,1,7,2,1
146,27,3,5,1,2,7,2,1
146,27,3,5,1,3,20,6,1
146,27,3,5,1,4,14,4,1
146,27,3,5,1,5,10,3,1
146,27,3,5,1,6,14,4,1
146,27,3,5,1,7,1,1,1
146,27,3,5,1,8,10,3,1
146,27,3,5,1,9,17,5,1
146,27,3,5,2,1,5,2,1
146,27,3,5,2,2,17,5,1
146,27,3,5,2,3,1,1,1
146,27,3,5,2,4,6,2,1
146,27,3,5,2,5,2,1,1
146,27,3,5,2,6,14,4,1
146,27,3,5,2,7,11,3,1
146,27,3,5,2,8,6,2,1
146,27,3,5,2,9,18,6,1
146,27,3,5,3,1,6,2,1
146,27,3,5,3,2,7,2,1
146,27,3,5,3,3,19,6,1
146,27,3,5,3,4,16,5,1
146,27,3,5,3,5,14,4,1
146,27,3,5,3,6,14,4,1
146,27,3,5,3,7,16,5,1
146,27,3,5,3,8,6,2,1
146,27,3,5,3,9,12,4,1
146,27,3,5,4,1,9,3,1
146,27,3,5,4,2,3,1,1
146,27,3,5,4,3,13,4,1
146,27,3,5,4,4,5,2,1
146,27,3,5,4,5,17,5,1
146,27,3,5,4,6,12,4,1
146,27,3,5,4,7,5,2,1
146,27,3,5,4,8,17,5,1
146,27,3,5,4,9,17,5,1
146,27,3,5,5,1,8,2,1
146,27,3,5,5,2,15,5,1
146,27,3,5,5,3,5,2,1
146,27,3,5,5,4,7,2,1
146,27,3,5,5,5,3,1,1
146,27,3,5,5,6,14,4,1
146,27,3,5,5,7,6,2,1
146,27,3,5,5,8,7,2,1
146,27,3,5,5,9,8,2,1
146,27,3,5,6,1,17,5,1
146,27,3,5,6,2,6,2,1
146,27,3,5,6,3,1,1,1
146,27,3,5,6,4,19,6,1
146,27,3,5,6,5,10,3,1
146,27,3,5,6,6,18,6,1
146,27,3,5,6,7,4,1,1
146,27,3,5,6,8,5,2,1
146,27,3,5,6,9,15,5,1
146,27,3,5,7,1,12,4,1
146,27,3,5,7,2,20,6,1
146,27,3,5,7,3,15,5,1
146,27,3,5,7,4,7,2,1
146,27,3,5,7,5,5,2,1
146,27,3,5,7,6,15,5,1
146,27,3,5,7,7,10,3,1
146,27,3,5,7,8,4,1,1
146,27,3,5,7,9,1,1,1
146,27,3,5,8,1,11,3,1
146,27,3,5,8,2,8,2,1
146,27,3,5,8,3,13,4,1
146,27,3,5,8,4,17,5,1
146,27,3,5,8,5,18,6,1
146,27,3,5,8,6,18,6,1
146,27,3,5,8,7,11,3,1
146,27,3,5,8,8,6,2,1
146,27,3,5,8,9,12,4,1
146,27,3,5,9,1,3,1,1
146,27,3,5,9,2,15,5,1
146,27,3,5,9,3,16,5,1
146,27,3,5,9,4,2,1,1
146,27,3,5,9,5,2,1,1
146,27,3,5,9,6,15,5,1
146,27,3,5,9,7,11,3,1
146,27,3,5,9,8,10,3,1
146,27,3,5,9,9,17,5,1
146,27,3,5,10,1,5,2,1
146,27,3,5,10,2,9,3,1
146,27,3,5,10,3,19,6,1
146,27,3,5,10,4,10,3,1
146,27,3,5,10,5,8,2,1
146,27,3,5,10,6,2,1,1
146,27,3,5,10,7,14,4,1
146,27,3,5,10,8,13,4,1
146,27,3,5,10,9,16,5,1
147,21,3,19,1,1,9,3,1
147,21,3,19,1,2,7,2,1
147,21,3,19,1,3,17,5,1
147,21,3,19,1,4,6,2,1
147,21,3,19,1,5,3,1,1
147,21,3,19,1,6,2,1,1
147,21,3,19,1,7,12,4,1
147,21,3,19,1,8,12,4,1
147,21,3,19,1,9,11,3,1
147,21,3,19,2,1,20,6,1
147,21,3,19,2,2,5,2,1
147,21,3,19,2,3,7,2,1
147,21,3,19,2,4,19,6,1
147,21,3,19,2,5,19,6,1
147,21,3,19,2,6,5,2,1
147,21,3,19,2,7,5,2,1
147,21,3,19,2,8,1,1,1
147,21,3,19,2,9,3,1,1
147,21,3,19,3,1,13,4,1
147,21,3,19,3,2,6,2,1
147,21,3,19,3,3,15,5,1
147,21,3,19,3,4,13,4,1
147,21,3,19,3,5,10,3,1
147,21,3,19,3,6,2,1,1
147,21,3,19,3,7,14,4,1
147,21,3,19,3,8,5,2,1
147,21,3,19,3,9,18,6,1
147,21,3,19,4,1,11,3,1
147,21,3,19,4,2,16,5,1
147,21,3,19,4,3,3,1,1
147,21,3,19,4,4,5,2,1
147,21,3,19,4,5,15,5,1
147,21,3,19,4,6,5,2,1
147,21,3,19,4,7,11,3,1
147,21,3,19,4,8,14,4,1
147,21,3,19,4,9,16,5,1
147,21,3,19,5,1,14,4,1
147,21,3,19,5,2,8,2,1
147,21,3,19,5,3,8,2,1
147,21,3,19,5,4,2,1,1
147,21,3,19,5,5,7,2,1
147,21,3,19,5,6,12,4,1
147,21,3,19,5,7,13,4,1
147,21,3,19,5,8,11,3,1
147,21,3,19,5,9,16,5,1
147,21,3,19,6,1,14,4,1
147,21,3,19,6,2,14,4,1
147,21,3,19,6,3,16,5,1
147,21,3,19,6,4,14,4,1
147,21,3,19,6,5,14,4,1
147,21,3,19,6,6,8,2,1
147,21,3,19,6,7,13,4,1
147,21,3,19,6,8,18,6,1
147,21,3,19,6,9,8,2,1
147,21,3,19,7,1,19,6,1
147,21,3,19,7,2,2,1,1
147,21,3,19,7,3,18,6,1
147,21,3,19,7,4,7,2,1
147,21,3,19,7,5,18,6,1
147,21,3,19,7,6,15,5,1
147,21,3,19,7,7,19,6,1
147,21,3,19,7,8,19,6,1
147,21,3,19,7,9,2,1,1
147,21,3,19,8,1,13,4,1
147,21,3,19,8,2,5,2,1
147,21,3,19,8,3,14,4,1
147,21,3,19,8,4,5,2,1
147,21,3,19,8,5,9,3,1
147,21,3,19,8,6,13,4,1
147,21,3,19,8,7,16,5,1
147,21,3,19,8,8,15,5,1
147,21,3,19,8,9,2,1,1
147,21,3,19,9,1,3,1,1
147,21,3,19,9,2,12,4,1
147,21,3,19,9,3,19,6,1
147,21,3,19,9,4,3,1,1
147,21,3,19,9,5,8,2,1
147,21,3,19,9,6,15,5,1
147,21,3,19,9,7,19,6,1
147,21,3,19,9,8,17,5,1
147,21,3,19,9,9,11,3,1
147,21,3,19,10,1,1,1,1
147,21,3,19,10,2,5,2,1
147,21,3,19,10,3,9,3,1
147,21,3,19,10,4,18,6,1
147,21,3,19,10,5,7,2,1
147,21,3,19,10,6,15,5,1
147,21,3,19,10,7,4,1,1
147,21,3,19,10,8,20,6,1
147,21,3,19,10,9,14,4,1
148,25,2,15,1,1,8,2,1
148,25,2,15,1,2,6,2,1
148,25,2,15,1,3,20,6,1
148,25,2,15,1,4,12,4,1
148,25,2,15,1,5,6,2,1
148,25,2,15,1,6,13,4,1
148,25,2,15,1,7,5,2,1
148,25,2,15,1,8,1,1,1
148,25,2,15,1,9,17,5,1
148,25,2,15,2,1,5,2,1
148,25,2,15,2,2,16,5,1
148,25,2,15,2,3,7,2,1
148,25,2,15,2,4,4,1,1
148,25,2,15,2,5,13,4,1
148,25,2,15,2,6,7,2,1
148,25,2,15,2,7,1,1,1
148,25,2,15,2,8,6,2,1
148,25,2,15,2,9,8,2,1
148,25,2,15,3,1,13,4,1
148,25,2,15,3,2,6,2,1
148,25,2,15,3,3,6,2,1
148,25,2,15,3,4,6,2,1
148,25,2,15,3,5,20,6,1
148,25,2,15,3,6,10,3,1
148,25,2,15,3,7,1,1,1
148,25,2,15,3,8,2,1,1
148,25,2,15,3,9,18,6,1
148,25,2,15,4,1,8,2,1
148,25,2,15,4,2,7,2,1
148,25,2,15,4,3,1,1,1
148,25,2,15,4,4,17,5,1
148,25,2,15,4,5,9,3,1
148,25,2,15,4,6,7,2,1
148,25,2,15,4,7,10,3,1
148,25,2,15,4,8,18,6,1
148,25,2,15,4,9,6,2,1
148,25,2,15,5,1,19,6,1
148,25,2,15,5,2,10,3,1
148,25,2,15,5,3,8,2,1
148,25,2,15,5,4,10,3,1
148,25,2,15,5,5,6,2,1
148,25,2,15,5,6,5,2,1
148,25,2,15,5,7,12,4,1
148,25,2,15,5,8,17,5,1
148,25,2,15,5,9,10,3,1
148,25,2,15,6,1,18,6,1
148,25,2,15,6,2,19,6,1
148,25,2,15,6,3,1,1,1
148,25,2,15,6,4,2,1,1
148,25,2,15,6,5,2,1,1
148,25,2,15,6,6,11,3,1
148,25,2,15,6,7,6,2,1
148,25,2,15,6,8,10,3,1
148,25,2,15,6,9,3,1,1
148,25,2,15,7,1,18,6,1
148,25,2,15,7,2,1,1,1
148,25,2,15,7,3,19,6,1
148,25,2,15,7,4,20,6,1
148,25,2,15,7,5,5,2,1
148,25,2,15,7,6,2,1,1
148,25,2,15,7,7,1,1,1
148,25,2,15,7,8,16,5,1
148,25,2,15,7,9,18,6,1
148,25,2,15,8,1,17,5,1
148,25,2,15,8,2,16,5,1
148,25,2,15,8,3,18,6,1
148,25,2,15,8,4,6,2,1
148,25,2,15,8,5,14,4,1
148,25,2,15,8,6,13,4,1
148,25,2,15,8,7,10,3,1
148,25,2,15,8,8,16,5,1
148,25,2,15,8,9,3,1,1
148,25,2,15,9,1,16,5,1
148,25,2,15,9,2,2,1,1
148,25,2,15,9,3,18,6,1
148,25,2,15,9,4,5,2,1
148,25,2,15,9,5,1,1,1
148,25,2,15,9,6,20,6,1
148,25,2,15,9,7,13,4,1
148,25,2,15,9,8,1,1,1
148,25,2,15,9,9,16,5,1
148,25,2,15,10,1,3,1,1
148,25,2,15,10,2,17,5,1
148,25,2,15,10,3,9,3,1
148,25,2,15,10,4,5,2,1
148,25,2,15,10,5,17,5,1
148,25,2,15,10,6,12,4,1
148,25,2,15,10,7,11,3,1
148,25,2,15,10,8,12,4,1
148,25,2,15,10,9,19,6,1
149,29,2,11,1,1,12,4,1
149,29,2,11,1,2,13,4,1
149,29,2,11,1,3,9,3,1
149,29,2,11,1,4,1,1,1
149,29,2,11,1,5,11,3,1
149,29,2,11,1,6,15,5,1
149,29,2,11,1,7,10,3,1
149,29,2,11,1,8,9,3,1
149,29,2,11,1,9,9,3,1
149,29,2,11,2,1,1,1,1
149,29,2,11,2,2,9,3,1
149,29,2,11,2,3,4,1,1
149,29,2,11,2,4,12,4,1
149,29,2,11,2,5,4,1,1
149,29,2,11,2,6,14,4,1
149,29,2,11,2,7,19,6,1
149,29,2,11,2,8,13,4,1
149,29,2,11,2,9,19,6,1
149,29,2,11,3,1,5,2,1
149,29,2,11,3,2,20,6,1
149,29,2,11,3,3,3,1,1
149,29,2,11,3,4,1,1,1
149,29,2,11,3,5,4,1,1
149,29,2,11,3,6,4,1,1
149,29,2,11,3,7,3,1,1
149,29,2,11,3,8,8,2,1
149,29,2,11,3,9,3,1,1
149,29,2,11,4,1,8,2,1
149,29,2,11,4,2,10,3,1
149,29,2,11,4,3,3,1,1
149,29,2,11,4,4,18,6,1
149,29,2,11,4,5,19,6,1
149,29,2,11,4,6,5,2,1
149,29,2,11,4,7,16,5,1
149,29,2,11,4,8,13,4,1
149,29,2,11,4,9,16,5,1
149,29,2,11,5,1,1,1,1
149,29,2,11,5,2,17,5,1
149,29,2,11,5,3,1,1,1
149,29,2,11,5,4,20,6,1
149,29,2,11,5,5,6,2,1
149,29,2,11,5,6,16,5,1
149,29,2,11,5,7,15,5,1
149,29,2,11,5,8,18,6,1
149,29,2,11,5,9,17,5,1
149,29,2,11,6,1,5,2,1
149,29,2,11,6,2,19,6,1
149,29,2,11,6,3,4,1,1
149,29,2,11,6,4,5,2,1
149,29,2,11,6,5,12,4,1
149,29,2,11,6,6,11,3,1
149,29,2,11,6,7,18,6,1
149,29,2,11,6,8,9,3,1
149,29,2,11,6,9,18,6,1
149,29,2,11,7,1,3,1,1
149,29,2,11,7,2,1,1,1
149,29,2,11,7,3,4,1,1
149,29,2,11,7,4,10,3,1
149,29,2,11,7,5,10,3,1
149,29,2,11,7,6,16,5,1
149,29,2,11,7,7,6,2,1
149,29,2,11,7,8,17,5,1
149,29,2,11,7,9,8,2,1
149,29,2,11,8,1,18,6,1
149,29,2,11,8,2,12,4,1
149,29,2,11,8,3,19,6,1
149,29,2,11,8,4,10,3,1
149,29,2,11,8,5,13,4,1
149,29,2,11,8,6,12,4,1
149,29,2,11,8,7,15,5,1
149,29,2,11,8,8,11,3,1
149,29,2,11,8,9,6,2,1
149,29,2,11,9,1,7,2,1
149,29,2,11,9,2,10,3,1
149,29,2,11,9,3,9,3,1
149,29,2,11,9,4,19,6,1
149,29,2,11,9,5,16,5,1
149,29,2,11,9,6,2,1,1
149,29,2,11,9,7,1,1,1
149,29,2,11,9,8,20,6,1
149,29,2,11,9,9,4,1,1
149,29,2,11,10,1,11,3,1
149,29,2,11,10,2,11,3,1
149,29,2,11,10,3,20,6,1
149,29,2,11,10,4,3,1,1
149,29,2,11,10,5,16,5,1
149,29,2,11,10,6,1,1,1
149,29,2,11,10,7,14,4,1
149,29,2,11,10,8,2,1,1
149,29,2,11,10,9,1,1,1
150,24,3,4,1,1,8,2,1
150,24,3,4,1,2,10,3,1
150,24,3,4,1,3,15,5,1
150,24,3,4,1,4,16,5,1
150,24,3,4,1,5,2,1,1
150,24,3,4,1,6,17,5,1
150,24,3,4,1,7,11,3,1
150,24,3,4,1,8,1,1,1
150,24,3,4,1,9,4,1,1
150,24,3,4,2,1,12,4,1
150,24,3,4,2,2,14,4,1
150,24,3,4,2,3,18,6,1
150,24,3,4,2,4,15,5,1
150,24,3,4,2,5,17,5,1
150,24,3,4,2,6,15,5,1
150,24,3,4,2,7,8,2,1
150,24,3,4,2,8,6,2,1
150,24,3,4,2,9,14,4,1
150,24,3,4,3,1,7,2,1
150,24,3,4,3,2,1,1,1
150,24,3,4,3,3,7,2,1
150,24,3,4,3,4,12,4,1
150,24,3,4,3,5,6,2,1
150,24,3,4,3,6,8,2,1
150,24,3,4,3,7,19,6,1
150,24,3,4,3,8,13,4,1
150,24,3,4,3,9,16,5,1
150,24,3,4,4,1,4,1,1
150,24,3,4,4,2,14,4,1
150,24,3,4,4,3,5,2,1
150,24,3,4,4,4,6,2,1
150,24,3,4,4,5,9,3,1
150,24,3,4,4,6,2,1,1
150,24,3,4,4,7,14,4,1
150,24,3,4,4,8,17,5,1
150,24,3,4,4,9,1,1,1
150,24,3,4,5,1,20,6,1
150,24,3,4,5,2,7,2,1
150,24,3,4,5,3,1,1,1
150,24,3,4,5,4,20,6,1
150,24,3,4,5,5,18,6,1
150,24,3,4,5,6,12,4,1
150,24,3,4,5,7,12,4,1
150,24,3,4,5,8,8,2,1
150,24,3,4,5,9,13,4,1
150,24,3,4,6,1,8,2,1
150,24,3,4,6,2,6,2,1
150,24,3,4,6,3,17,5,1
150,24,3,4,6,4,12,4,1
150,24,3,4,6,5,5,2,1
150,24,3,4,6,6,14,4,1
150,24,3,4,6,7,7,2,1
150,24,3,4,6,8,19,6,1
150,24,3,4,6,9,3,1,1
150,24,3,4,7,1,4,1,1
150,24,3,4,7,2,9,3,1
150,24,3,4,7,3,14,4,1
150,24,3,4,7,4,6,2,1
150,24,3,4,7,5,8,2,1
150,24,3,4,7,6,9,3,1
150,24,3,4,7,7,20,6,1
150,24,3,4,7,8,19,6,1
150,24,3,4,7,9,3,1,1
150,24,3,4,8,1,2,1,1
150,24,3,4,8,2,17,5,1
150,24,3,4,8,3,3,1,1
150,24,3,4,8,4,9,3,1
150,24,3,4,8,5,20,6,1
150,24,3,4,8,6,5,2,1
150,24,3,4,8,7,14,4,1
150,24,3,4,8,8,18,6,1
150,24,3,4,8,9,6,2,1
150,24,3,4,9,1,11,3,1
150,24,3,4,9,2,8,2,1
150,24,3,4,9,3,14,4,1
150,24,3,4,9,4,3,1,1
150,24,3,4,9,5,20,6,1
150,24,3,4,9,6,19,6,1
150,24,3,4,9,7,6,2,1
150,24,3,4,9,8,17,5,1
150,24,3,4,9,9,7,2,1
150,24,3,4,10,1,16,5,1
150,24,3,4,10,2,2,1,1
